sku_id,week1,week2,week3,week4,week5
SKrsLlKz,0,0,0,0,0
SKaQbxlf,0,0,0,0,0
SKx1s7za,0,0,0,0,0
SKFOU7YD,0,0,0,0,0
SK8undFP,0,0,0,0,0
SKjfqeuS,0,0,0,0,0
SKGltcT6,0,0,0,0,0
SKyf7Yut,0,0,0,0,0
SK6R3Bln,0,0,0,0,0
SKJ7bzS5,0,0,0,0,0
SKDVkBHO,0,0,0,0,0
SKR8wAtY,0,0,0,0,0
SKlGnx87,0,0,0,0,0
SKDMBm7Q,0,0,0,0,0
SKNIPAja,0,0,0,0,0
SKScA05v,0,0,0,0,0
SKm2yTAk,0,0,0,0,0
SKZVvltJ,0,0,0,0,0
SKYcmiMP,0,0,0,0,0
SKTZJdgX,0,0,0,0,0
SKEVC8kY,0,0,0,0,0
SKZ6Ualw,0,0,0,0,0
SKHfOQUD,0,0,0,0,0
SK7YApfu,0,0,0,0,0
SKFJbyEs,0,0,0,0,0
SKKBsbd5,0,0,0,0,0
SKeMDnYx,0,0,0,0,0
SKJ4VBaP,0,0,0,0,0
SK05uBLS,0,0,0,0,0
SKiInrvG,0,0,0,0,0
SKO4X5FY,0,0,0,0,0
SKeN0QmO,0,0,0,0,0
SKdAFwP0,0,0,0,0,0
SK2j8Sxq,0,0,0,0,0
SKE7wTai,0,0,0,0,0
SKFH91jv,0,0,0,0,0
SKYkGsnj,0,0,0,0,0
SKsIRuJ7,0,0,0,0,0
SKviG3fq,0,0,0,0,0
SKbCWcqD,0,0,0,0,0
SKYfAdwz,0,0,0,0,0
SKVqnzxM,0,0,0,0,0
SK8LixUH,0,0,0,0,0
SKQbW0IH,0,0,0,0,0
SKjSt06k,0,0,0,0,0
SKoTbHNd,0,0,0,0,0
SKAdPVwq,0,0,0,0,0
SKtOFqX3,0,0,0,0,0
SK1jOmGq,0,0,0,0,0
SKKZpwyN,0,0,0,0,0
SKzKxVsm,0,0,0,0,0
SKtVB812,0,0,0,0,0
SKbJH7Pq,0,0,0,0,0
SKMzZeEa,0,0,0,0,0
SKeSZX54,0,0,0,0,0
SKwCh4yL,0,0,0,0,0
SKQ5xjUT,0,0,0,0,0
SKICOXY3,0,0,0,0,0
SKgjPCfS,0,0,0,0,0
SKEB1yjP,0,0,0,0,0
SK0ZeAQM,0,0,0,0,0
SKZbfsLc,0,0,0,0,0
SKY9XdA1,0,0,0,0,0
SKGhSm1z,0,0,0,0,0
SKf7j8Nu,0,0,0,0,0
SKp02Bes,0,0,0,0,0
SKsN3YD0,0,0,0,0,0
SKSfNOi8,0,0,0,0,0
SKXqMWfK,0,0,0,0,0
SKM0Jo75,0,0,0,0,0
SKwJOj7G,0,0,0,0,0
SKV9risd,0,0,0,0,0
SKHw9uXg,0,0,0,0,0
SKgpdGx4,0,0,0,0,0
SKSYgiXF,0,0,0,0,0
SKoY7yZM,0,0,0,0,0
SK7fzwPK,0,0,0,0,0
SKl3C6bv,0,0,0,0,0
SK4niHNb,0,0,0,0,0
SKL8k6tu,0,0,0,0,0
SKWvyVxD,0,0,0,0,0
SKBDMFpl,0,0,0,0,0
SKSRdwNp,0,0,0,0,0
SKbI8h2w,0,0,0,0,0
SKNWtPoV,0,0,0,0,0
SKZnxBVO,0,0,0,0,0
SK8YZFRp,0,0,0,0,0
SK4uTND6,0,0,0,0,0
SKxSoQef,0,0,0,0,0
SK3ZvIit,0,0,0,0,0
SKfk3Pu6,0,0,0,0,0
SKUqYNCQ,0,0,0,0,0
SKrvwW1M,0,0,0,0,0
SKM8tjUg,0,0,0,0,0
SKcS2pXQ,0,0,0,0,0
SK84Lhn0,0,0,0,0,0
SKxLCzHu,0,0,0,0,0
SKmqToE7,0,0,0,0,0
SKqI0nJc,0,0,0,0,0
SKQ6Hy3M,0,0,0,0,0
SKUZ2nwd,0,0,0,0,0
SKYwCyNU,0,0,0,0,0
SKoKZHBG,0,0,0,0,0
SKUrFB4s,0,0,0,0,0
SKaTGMd7,0,0,0,0,0
SKxB0zTU,0,0,0,0,0
SKdZFMoa,0,0,0,0,0
SKEdUa7N,0,0,0,0,0
SKIey4K1,0,0,0,0,0
SKr6agEB,0,0,0,0,0
SKdc4ALk,0,0,0,0,0
SKwLgpD0,0,0,0,0,0
SKPV3R2Z,0,0,0,0,0
SKjTAFZQ,0,0,0,0,0
SKFZdAkK,0,0,0,0,0
SKQTYyXx,0,0,0,0,0
SK8CSD0P,0,0,0,0,0
SK39DuqR,0,0,0,0,0
SKkStPmU,0,0,0,0,0
SKJxf6I2,0,0,0,0,0
SKxNGUug,0,0,0,0,0
SKawb3ud,0,0,0,0,0
SK6VhnM8,0,0,0,0,0
SKQOEyz7,0,0,0,0,0
SKKAHmWX,0,0,0,0,0
SKuiC20y,0,0,0,0,0
SKt6P3Y4,0,0,0,0,0
SKdqXmhb,0,0,0,0,0
SKHM8h3d,0,0,0,0,0
SK0yxtod,0,0,0,0,0
SKW3RvCk,0,0,0,0,0
SKf01g3n,0,0,0,0,0
SK13fKny,0,0,0,0,0
SKL6naCd,0,0,0,0,0
SKq47BkW,0,0,0,0,0
SKGADOHE,0,0,0,0,0
SK6vi09D,0,0,0,0,0
SKtoGW8a,0,0,0,0,0
SKJ20rUM,0,0,0,0,0
SK4dqSO0,0,0,0,0,0
SKwG4RuV,0,0,0,0,0
SKDdAXhQ,0,0,0,0,0
SKKzSJVM,0,0,0,0,0
SKUEhZln,0,0,0,0,0
SKb0B4jh,0,0,0,0,0
SKvwjlRg,0,0,0,0,0
SK9ZXTUg,0,0,0,0,0
SKPFcM9p,0,0,0,0,0
SKb6qdCH,0,0,0,0,0
SKMbP5se,0,0,0,0,0
SKUKk1DF,0,0,0,0,0
SKRXV9Wb,0,0,0,0,0
SKeotO1K,0,0,0,0,0
SKzj9xnq,0,0,0,0,0
SKxczoJk,0,0,0,0,0
SKRNDFnl,0,0,0,0,0
SKqJrPag,0,0,0,0,0
SKLq0RH7,0,0,0,0,0
SKBO68tm,0,0,0,0,0
SKawgGUE,0,0,0,0,0
SKFwyq1R,0,0,0,0,0
SKxvqmlz,0,0,0,0,0
SK4ZdGz5,0,0,0,0,0
SKkduPei,0,0,0,0,0
SKZ2oJYm,0,0,0,0,0
SK9sugAH,0,0,0,0,0
SKWSOeGk,0,0,0,0,0
SKpJ8R6o,0,0,0,0,0
SKQSBGyp,0,0,0,0,0
SKWRcSH1,0,0,0,0,0
SKKS4YDB,0,0,0,0,0
SKYepSiw,0,0,0,0,0
SKC1SHz5,0,0,0,0,0
SKLnCmTG,0,0,0,0,0
SKKRGQJL,0,0,0,0,0
SK95tTIf,0,0,0,0,0
SKZKVYQG,0,0,0,0,0
SKzPItqw,0,0,0,0,0
SKBaSduI,0,0,0,0,0
SKVZ3p4a,0,0,0,0,0
SK8LOUdt,0,0,0,0,0
SK0IQesc,0,0,0,0,0
SKd08Oyw,0,0,0,0,0
SKByvtNJ,0,0,0,0,0
SK1v7siK,0,0,0,0,0
SKbMKNr2,0,0,0,0,0
SKq8SPTA,0,0,0,0,0
SKc397Jy,0,0,0,0,0
SKWPFHrD,0,0,0,0,0
SK8x2ldv,0,0,0,0,0
SKwfXhd8,0,0,0,0,0
SKyfOJE2,0,0,0,0,0
SKW4MBxk,0,0,0,0,0
SKCSDmrW,0,0,0,0,0
SKgBOVIu,0,0,0,0,0
SKUpuyn8,0,0,0,0,0
SKzUE1If,0,0,0,0,0
SKryHd01,0,0,0,0,0
SKCoZTmB,0,0,0,0,0
SKMmi7Jr,0,0,0,0,0
SKhdOPKL,0,0,0,0,0
SKARX54W,0,0,0,0,0
SKOY1m8c,0,0,0,0,0
SKC7qMFI,0,0,0,0,0
SK6YQpBI,0,0,0,0,0
SK0QN6fy,0,0,0,0,0
SKnDZrml,0,0,0,0,0
SKmWvLTM,0,0,0,0,0
SKW08dKD,0,0,0,0,0
SKALd1ml,0,0,0,0,0
SKKap7Xf,0,0,0,0,0
SKuEOqAo,0,0,0,0,0
SKdcJt2D,0,0,0,0,0
SKyxvQBH,0,0,0,0,0
SKDZKd74,0,0,0,0,0
SKUqTnPt,0,0,0,0,0
SKOFVcuP,0,0,0,0,0
SKxHBSaz,0,0,0,0,0
SK2G0VnB,0,0,0,0,0
SK7W2VsH,0,0,0,0,0
SKVTtyOl,0,0,0,0,0
SKWrQP0D,0,0,0,0,0
SK2zbyOo,0,0,0,0,0
SK4Vgcmj,0,0,0,0,0
SKdwWygb,0,0,0,0,0
SKwTYOzF,0,0,0,0,0
SKbpeRsC,0,0,0,0,0
SKp7PHf9,0,0,0,0,0
SKabh86u,0,0,0,0,0
SKG57TSy,0,0,0,0,0
SK0C9b7d,0,0,0,0,0
SKoE6OMB,0,0,0,0,0
SKw9uoev,0,0,0,0,0
SKu4Gy9s,0,0,0,0,0
SKKqjwas,0,0,0,0,0
SK7AGY8s,0,0,0,0,0
SKDxm8bY,0,0,0,0,0
SKeks0HV,0,0,0,0,0
SKm57lD4,0,0,0,0,0
SK4oTBLA,0,0,0,0,0
SKPGWFLC,0,0,0,0,0
SKfqJW9N,0,0,0,0,0
SKLwe4FG,0,0,0,0,0
SKzpPKMk,0,0,0,0,0
SK951Uwk,0,0,0,0,0
SK5FVxem,0,0,0,0,0
SKAcTVzI,0,0,0,0,0
SK4euwil,0,0,0,0,0
SKsiVKDI,0,0,0,0,0
SK6w3qxj,0,0,0,0,0
SKj0nd2N,0,0,0,0,0
SKms0CDR,0,0,0,0,0
SKSJXum2,0,0,0,0,0
SKb3lVpo,0,0,0,0,0
SK4ZjEgS,0,0,0,0,0
SKUKiZJf,0,0,0,0,0
SKXvQD6z,0,0,0,0,0
SKusiQeO,0,0,0,0,0
SKrkBZ2N,0,0,0,0,0
SKfSiRCk,0,0,0,0,0
SKAmN4Rk,0,0,0,0,0
SKh4Umg8,0,0,0,0,0
SKSCYtag,0,0,0,0,0
SKag3jS0,0,0,0,0,0
SKrv8Ox2,0,0,0,0,0
SK0Y2eU5,0,0,0,0,0
SK9juQTl,0,0,0,0,0
SKWXFVmZ,0,0,0,0,0
SKxyRw5N,0,0,0,0,0
SKGVQ9M0,0,0,0,0,0
SKMH3sgm,0,0,0,0,0
SKCOg7VG,0,0,0,0,0
SKRuzqyt,0,0,0,0,0
SK1vQa4s,0,0,0,0,0
SKA8M4jE,0,0,0,0,0
SKEnyW0w,0,0,0,0,0
SKNYfUVn,0,0,0,0,0
SK8dqrfy,0,0,0,0,0
SKcv4aBU,0,0,0,0,0
SK7WXzso,0,0,0,0,0
SKIZ2VEh,0,0,0,0,0
SKcberqR,0,0,0,0,0
SKbFn6VX,0,0,0,0,0
SKSM1Ts9,0,0,0,0,0
SKveFOVB,0,0,0,0,0
SKtRV0F2,0,0,0,0,0
SKDwMQzL,0,0,0,0,0
SKD6mfpP,0,0,0,0,0
SKG8Ea9X,0,0,0,0,0
SKgzITY7,0,0,0,0,0
SK7ZlN5o,0,0,0,0,0
SKPBXGRH,0,0,0,0,0
SKVc83mb,0,0,0,0,0
SKtKJk7e,0,0,0,0,0
SKx4MLX1,0,0,0,0,0
SK2nDeTY,0,0,0,0,0
SK7tCNXg,0,0,0,0,0
SKoXIv93,0,0,0,0,0
SKfbjcQ2,0,0,0,0,0
SKl58AxP,0,0,0,0,0
SKab2rgt,0,0,0,0,0
SKZvp3bE,0,0,0,0,0
SKEYi79U,0,0,0,0,0
SKYDJnI6,0,0,0,0,0
SK6hYy10,0,0,0,0,0
SKeyWDhc,0,0,0,0,0
SKIfLmpo,0,0,0,0,0
SKJE7ZoA,0,0,0,0,0
SKImdgFZ,0,0,0,0,0
SKHdZLIN,0,0,0,0,0
SKOVTSPs,0,0,0,0,0
SKbeq0Vv,0,0,0,0,0
SKUVcd7q,0,0,0,0,0
SKpcI9NS,0,0,0,0,0
SKPrzWdj,0,0,0,0,0
SKvMXYby,0,0,0,0,0
SKcsNer3,0,0,0,0,0
SKjfZdkY,0,0,0,0,0
SK13zF26,0,0,0,0,0
SK1BcNz0,0,0,0,0,0
SKiEcaOJ,0,0,0,0,0
SKBfOFdD,0,0,0,0,0
SKH27jcz,0,0,0,0,0
SKSZkyJc,0,0,0,0,0
SK3TFDra,0,0,0,0,0
SKxmJCOF,0,0,0,0,0
SKOKC5wh,0,0,0,0,0
SKmLsd7J,0,0,0,0,0
SK1nuHjr,0,0,0,0,0
SKzWsYQ1,0,0,0,0,0
SKrUsDwJ,0,0,0,0,0
SKe7lH2m,0,0,0,0,0
SKf281Sr,0,0,0,0,0
SKACTqtb,0,0,0,0,0
SKvNVcbt,0,0,0,0,0
SKSJOTrA,0,0,0,0,0
SK1rp4Sd,0,0,0,0,0
SKwS47EX,0,0,0,0,0
SKKwlnmd,0,0,0,0,0
SKQGhxup,0,0,0,0,0
SKingpVT,0,0,0,0,0
SK3MqXyD,0,0,0,0,0
SKLfAXm7,0,0,0,0,0
SKDlFZ5P,0,0,0,0,0
SK9lo10I,0,0,0,0,0
SKMDmWxk,0,0,0,0,0
SKFBi7Lo,0,0,0,0,0
SKPbBuhl,0,0,0,0,0
SKVsvFQz,0,0,0,0,0
SKl0gPA1,0,0,0,0,0
SKgE9pcO,0,0,0,0,0
SKnGNdPF,0,0,0,0,0
SKHGsbNo,0,0,0,0,0
SKWVxltd,0,0,0,0,0
SKRbBHKY,0,0,0,0,0
SKgsFCan,0,0,0,0,0
SKXuliD5,0,0,0,0,0
SKhluBKI,0,0,0,0,0
SKuEvJOc,0,0,0,0,0
SKOWKpB4,0,0,0,0,0
SKF2tp3j,0,0,0,0,0
SKMxKp6T,0,0,0,0,0
SKBgWx1T,0,0,0,0,0
SKl5eh9M,0,0,0,0,0
SKWaOFSi,0,0,0,0,0
SKREGDyb,0,0,0,0,0
SKk34rX7,0,0,0,0,0
SKBzFMCx,0,0,0,0,0
SKKkM48G,0,0,0,0,0
SKzxtHfI,0,0,0,0,0
SKc628wC,0,0,0,0,0
SKVdXznP,0,0,0,0,0
SK9NHB3y,0,0,0,0,0
SKK0DrZY,0,0,0,0,0
SKboKhVt,0,0,0,0,0
SKls9DQu,0,0,0,0,0
SKEWIjeJ,0,0,0,0,0
SKeVMjKW,0,0,0,0,0
SKzxSodm,0,0,0,0,0
SKEcOFyR,0,0,0,0,0
SK2dsVJw,0,0,0,0,0
SKImfDYA,0,0,0,0,0
SK68aoie,0,0,0,0,0
SK56o1aN,0,0,0,0,0
SK5sBgoa,0,0,0,0,0
SKWgfyFA,0,0,0,0,0
SK2oSjlc,0,0,0,0,0
SKqJHC35,0,0,0,0,0
SKWSrTPB,0,0,0,0,0
SKGNVxpm,0,0,0,0,0
SKUArg8b,0,0,0,0,0
SKmqSGr1,0,0,0,0,0
SKYbR4VZ,0,0,0,0,0
SK0SyqHb,0,0,0,0,0
SK3TKRhf,0,0,0,0,0
SKzoVFOs,0,0,0,0,0
SKDAyVwT,0,0,0,0,0
SKcWgFts,0,0,0,0,0
SKgl7uQE,0,0,0,0,0
SK5tSg7i,0,0,0,0,0
SKXjgKnr,0,0,0,0,0
SKqfJ4AU,0,0,0,0,0
SKv1sYzH,0,0,0,0,0
SK68Rft1,0,0,0,0,0
SKJswgTt,0,0,0,0,0
SKiLvbx2,0,0,0,0,0
SKCo7Myj,0,0,0,0,0
SKdYKOHu,0,0,0,0,0
SKziZA7Y,0,0,0,0,0
SKoOLsRc,0,0,0,0,0
SKaS2Ccu,0,0,0,0,0
SKQEeNqW,0,0,0,0,0
SKb8WTF3,0,0,0,0,0
SKklZ2J0,0,0,0,0,0
SKNsmoBO,0,0,0,0,0
SKGtE4fb,0,0,0,0,0
SKYwql4k,0,0,0,0,0
SKZKILiu,0,0,0,0,0
SKfxLvEg,0,0,0,0,0
SKbQKAjS,0,0,0,0,0
SKQpufdB,0,0,0,0,0
SK8vyYg9,0,0,0,0,0
SK2Q0zUb,0,0,0,0,0
SKTyjWri,0,0,0,0,0
SKYKhOMg,0,0,0,0,0
SKniXJg5,0,0,0,0,0
SKIxQm1e,0,0,0,0,0
SKxC3viw,0,0,0,0,0
SKbOAoIZ,0,0,0,0,0
SKcZVrmo,0,0,0,0,0
SKvYAtcP,0,0,0,0,0
SKCH7Rz3,0,0,0,0,0
SKou9d7H,0,0,0,0,0
SKBZxGjh,0,0,0,0,0
SKxZhvyJ,0,0,0,0,0
SKPuCiYS,0,0,0,0,0
SK37qTa2,0,0,0,0,0
SKSUIQFu,0,0,0,0,0
SK3ZDyow,0,0,0,0,0
SKnFHROM,0,0,0,0,0
SKbXlw1t,0,0,0,0,0
SKWMThna,0,0,0,0,0
SK56lZrA,0,0,0,0,0
SKhio6D0,0,0,0,0,0
SKnirIUL,0,0,0,0,0
SKaqBYcb,0,0,0,0,0
SKHIP9jR,0,0,0,0,0
SKCKW8pq,0,0,0,0,0
SKkAN096,0,0,0,0,0
SKbUVq8x,0,0,0,0,0
SKvFmjQL,0,0,0,0,0
SK7ul3jO,0,0,0,0,0
SKyvJeN5,0,0,0,0,0
SKvOIrJB,0,0,0,0,0
SKlopdEu,0,0,0,0,0
SK182HJu,0,0,0,0,0
SKSw685s,0,0,0,0,0
SKPGDRNU,0,0,0,0,0
SKM8Ahv3,0,0,0,0,0
SKut6fUp,0,0,0,0,0
SKSzlMs7,0,0,0,0,0
SKqEglbR,0,0,0,0,0
SKveGNgO,0,0,0,0,0
SKU2xBu0,0,0,0,0,0
SKAxt8u7,0,0,0,0,0
SKxs03JM,0,0,0,0,0
SKF6XYTg,0,0,0,0,0
SKspIEuq,0,0,0,0,0
SKJOwg3C,0,0,0,0,0
SKXWtIEV,0,0,0,0,0
SKy5bLYq,0,0,0,0,0
SKHxhiXq,0,0,0,0,0
SKPwYgos,0,0,0,0,0
SKd5Ve1U,0,0,0,0,0
SK3a1px5,0,0,0,0,0
SKhTKFbG,0,0,0,0,0
SK9WpYST,0,0,0,0,0
SK28H5st,0,0,0,0,0
SKvqsGh6,0,0,0,0,0
SK6WkrjA,0,0,0,0,0
SKaL0qjf,0,0,0,0,0
SK5EKmca,0,0,0,0,0
SKgmVjhH,0,0,0,0,0
SKaGXSCH,0,0,0,0,0
SKliMIaO,0,0,0,0,0
SKaSPF3V,0,0,0,0,0
SKL6bRg9,0,0,0,0,0
SKjrF2ms,0,0,0,0,0
SKvhZeRL,0,0,0,0,0
SKAcEUhF,0,0,0,0,0
SKTcoQkj,0,0,0,0,0
SKmN7Gz6,0,0,0,0,0
SKjEFhWw,0,0,0,0,0
SKoA4uiw,0,0,0,0,0
SKJaopge,0,0,0,0,0
SK2OSeQP,0,0,0,0,0
SKnH9qbW,0,0,0,0,0
SKeW5ZjF,0,0,0,0,0
SKvihBWP,0,0,0,0,0
SKhIpryD,0,0,0,0,0
SKRx8r06,0,0,0,0,0
SK3hAByC,0,0,0,0,0
SKRz2PJ0,0,0,0,0,0
SKZidjHR,0,0,0,0,0
SKVxwlOK,0,0,0,0,0
SKcsxRX3,0,0,0,0,0
SK5f49Ap,0,0,0,0,0
SKMrbvTj,0,0,0,0,0
SKJTtdb2,0,0,0,0,0
SKLDV3Qf,0,0,0,0,0
SKKPeBLr,0,0,0,0,0
SKPmz4nu,0,0,0,0,0
SKbVdPhy,0,0,0,0,0
SKDwukoY,0,0,0,0,0
SKsiQvVh,0,0,0,0,0
SKWmGgcL,0,0,0,0,0
SKVSf3iG,0,0,0,0,0
SKb7PKsv,0,0,0,0,0
SKAvCtM2,0,0,0,0,0
SKnaPlG0,0,0,0,0,0
SKfmWxOH,0,0,0,0,0
SKTdb3Ur,0,0,0,0,0
SKNOG3uT,0,0,0,0,0
SK8PHzAt,0,0,0,0,0
SKfR3Qbw,0,0,0,0,0
SKdlfjcw,0,0,0,0,0
SKphH7S0,0,0,0,0,0
SKnLeHBh,0,0,0,0,0
SKwPhAXM,0,0,0,0,0
SKpXOzv6,0,0,0,0,0
SKI8eKuE,0,0,0,0,0
SKVN5Y2D,0,0,0,0,0
SK7Eh2XF,0,0,0,0,0
SK3jKv19,0,0,0,0,0
SKoLsqOT,0,0,0,0,0
SKuZEJea,0,0,0,0,0
SKgRiQOl,0,0,0,0,0
SK8WrKkQ,0,0,0,0,0
SKFGvhWf,0,0,0,0,0
SKvWG3kM,0,0,0,0,0
SK9XfMFV,0,0,0,0,0
SKeuiHBD,0,0,0,0,0
SK5gchqJ,0,0,0,0,0
SKMeXQnV,0,0,0,0,0
SKd9cgoP,0,0,0,0,0
SKgwtT9J,0,0,0,0,0
SKsIbnSK,0,0,0,0,0
SKjPHf2x,0,0,0,0,0
SKQBwEH2,0,0,0,0,0
SKMXU2ie,0,0,0,0,0
SKmOLZX7,0,0,0,0,0
SKjWirTA,0,0,0,0,0
SKSUvIkE,0,0,0,0,0
SKNa41dg,0,0,0,0,0
SKs9ydQ1,0,0,0,0,0
SK2NYZib,0,0,0,0,0
SKDTijOa,0,0,0,0,0
SK3nSY79,0,0,0,0,0
SKTv2s04,0,0,0,0,0
SKgMPYdu,0,0,0,0,0
SKEutmeY,0,0,0,0,0
SKjiAatI,0,0,0,0,0
SKnJmoRA,0,0,0,0,0
SKGskDw3,0,0,0,0,0
SK9X5goC,0,0,0,0,0
SKcMg3a5,0,0,0,0,0
SKvTR4Qx,0,0,0,0,0
SKVp7Oaw,0,0,0,0,0
SKq1GWo4,0,0,0,0,0
SKvWxRYc,0,0,0,0,0
SKs1hO0K,0,0,0,0,0
SKCgadvT,0,0,0,0,0
SKKEOi7f,0,0,0,0,0
SKYCoB1W,0,0,0,0,0
SKtTi9a4,0,0,0,0,0
SKoGjMvX,0,0,0,0,0
SKlGN0ek,0,0,0,0,0
SKVzWKwE,0,0,0,0,0
SKoWagMz,0,0,0,0,0
SKSkQjMv,0,0,0,0,0
SKimaMy1,0,0,0,0,0
SK3ZJrB4,0,0,0,0,0
SKaYWi3M,0,0,0,0,0
SK9b5tXv,0,0,0,0,0
SKuykHar,0,0,0,0,0
SKJ26SUr,0,0,0,0,0
SKDvx0Mz,0,0,0,0,0
SKtuAvHz,0,0,0,0,0
SKXuqOjI,0,0,0,0,0
SKqeFmJg,0,0,0,0,0
SKE3xTow,0,0,0,0,0
SKZQETeh,0,0,0,0,0
SKgufWKe,0,0,0,0,0
SKaNd9cw,0,0,0,0,0
SKmlbZ4R,0,0,0,0,0
SKGr6ydJ,0,0,0,0,0
SKXMFzmJ,0,0,0,0,0
SKvPwXVC,0,0,0,0,0
SKG0V8Zg,0,0,0,0,0
SKvPWCYl,0,0,0,0,0
SKYWypfw,0,0,0,0,0
SKphg9GH,0,0,0,0,0
SKCZSWTG,0,0,0,0,0
SKV59SjA,0,0,0,0,0
SKrMKEC6,0,0,0,0,0
SKbD0xTL,0,0,0,0,0
SKlULHJm,0,0,0,0,0
SK5x2TZd,0,0,0,0,0
SKh0LI8J,0,0,0,0,0
SK8K2UWL,0,0,0,0,0
SKnEfaLF,0,0,0,0,0
SKszT3U4,0,0,0,0,0
SKU7mgNB,0,0,0,0,0
SKSGAtF1,0,0,0,0,0
SKF13JGa,0,0,0,0,0
SKXbABmw,0,0,0,0,0
SK3sHjFG,0,0,0,0,0
SKW1yZvq,0,0,0,0,0
SKZryeHx,0,0,0,0,0
SKOxk72C,0,0,0,0,0
SKBO5lHm,0,0,0,0,0
SKrnMmdR,0,0,0,0,0
SKKuRGyC,0,0,0,0,0
SKoUFGhu,0,0,0,0,0
SKamFHYl,0,0,0,0,0
SKVzsKWf,0,0,0,0,0
SKkg90im,0,0,0,0,0
SKd9VTxr,0,0,0,0,0
SK2vZRO9,0,0,0,0,0
SKD162aC,0,0,0,0,0
SKkGH1hC,0,0,0,0,0
SKPCKqoI,0,0,0,0,0
SKgq08IL,0,0,0,0,0
SKnEsofR,0,0,0,0,0
SKz93Bt4,0,0,0,0,0
SKcXGC9I,0,0,0,0,0
SK2ihq9M,0,0,0,0,0
SK1q8mBD,0,0,0,0,0
SKe3q9kc,0,0,0,0,0
SK8MbcXu,0,0,0,0,0
SKV5I2iU,0,0,0,0,0
SKkrohcP,0,0,0,0,0
SKc1iedg,0,0,0,0,0
SKDzgLY8,0,0,0,0,0
SKd4PtB0,0,0,0,0,0
SKctfYZI,0,0,0,0,0
SK7DIPE9,0,0,0,0,0
SK1iemwb,0,0,0,0,0
SKwRiJGx,0,0,0,0,0
SKYbjVPx,0,0,0,0,0
SK6PbSzK,0,0,0,0,0
SK3QwMIa,0,0,0,0,0
SKd2p3FN,0,0,0,0,0
SKw12j6K,0,0,0,0,0
SKbNyRfH,0,0,0,0,0
SKJM4nHR,0,0,0,0,0
SK3roAYf,0,0,0,0,0
SKnAthPz,0,0,0,0,0
SKEO20gb,0,0,0,0,0
SKGiwI7o,0,0,0,0,0
SKdnjqAL,0,0,0,0,0
SKLcvMmf,0,0,0,0,0
SKBpkzVS,0,0,0,0,0
SKRXngqQ,0,0,0,0,0
SKSkVGIC,0,0,0,0,0
SKqjtehR,0,0,0,0,0
SKNDd5g4,0,0,0,0,0
SKm6AX7a,0,0,0,0,0
SKiT4rVH,0,0,0,0,0
SKhAqNtE,0,0,0,0,0
SKLQ1wNM,0,0,0,0,0
SKGZKXYI,0,0,0,0,0
SKa7vJiV,0,0,0,0,0
SKBRYy5L,0,0,0,0,0
SKE3svqf,0,0,0,0,0
SKCN8mvg,0,0,0,0,0
SKCMOzSw,0,0,0,0,0
SKW6NcbJ,0,0,0,0,0
SKyTDwV3,0,0,0,0,0
SKyb4ze5,0,0,0,0,0
SK4pESKg,0,0,0,0,0
SKxyabU8,0,0,0,0,0
SKBuWpka,0,0,0,0,0
SKN140dE,0,0,0,0,0
SKMiFClm,0,0,0,0,0
SKwBaLAX,0,0,0,0,0
SKeBsWfh,0,0,0,0,0
SKv07GVH,0,0,0,0,0
SKDEZUiS,0,0,0,0,0
SKoW4iug,0,0,0,0,0
SKj085sp,0,0,0,0,0
SKqozHNI,0,0,0,0,0
SKWfKoY0,0,0,0,0,0
SKizoWZh,0,0,0,0,0
SKl2eoAp,0,0,0,0,0
SKgf4jM1,0,0,0,0,0
SKyA1P4S,0,0,0,0,0
SKLYsBXq,0,0,0,0,0
SKFU13ID,0,0,0,0,0
SKZv0wji,0,0,0,0,0
SKpfgstR,0,0,0,0,0
SK8RHgPG,0,0,0,0,0
SKwdZkpT,0,0,0,0,0
SKACXsiH,0,0,0,0,0
SK8niJHV,0,0,0,0,0
SKqlSRL7,0,0,0,0,0
SKODUodA,0,0,0,0,0
SKsRPkfj,0,0,0,0,0
SK2fZv7A,0,0,0,0,0
SKBjOgiJ,0,0,0,0,0
SKNoj4dg,0,0,0,0,0
SKK8Oqvb,0,0,0,0,0
SKMNdWO1,0,0,0,0,0
SKduZmzx,0,0,0,0,0
SK9AiEjc,0,0,0,0,0
SK89eEpQ,0,0,0,0,0
SKsWtveQ,0,0,0,0,0
SKsjASdI,0,0,0,0,0
SK5KyHt6,0,0,0,0,0
SKKlPAbI,0,0,0,0,0
SK5Im8f9,0,0,0,0,0
SKFsg0a4,0,0,0,0,0
SKHkDSiI,0,0,0,0,0
SKYOunH0,0,0,0,0,0
SKNJPIHo,0,0,0,0,0
SKcmr1da,0,0,0,0,0
SKLiMWjI,0,0,0,0,0
SKFfEbdH,0,0,0,0,0
SKWxv1hU,0,0,0,0,0
SKt8VoBp,0,0,0,0,0
SKvSoQmw,0,0,0,0,0
SKhjrZOA,0,0,0,0,0
SKVbyrqS,0,0,0,0,0
SKeE3rgf,0,0,0,0,0
SKJyMxpY,0,0,0,0,0
SKQ6o1LF,0,0,0,0,0
SK8ChlTJ,0,0,0,0,0
SKGBId0O,0,0,0,0,0
SKTJBhjE,0,0,0,0,0
SKCqgxRt,0,0,0,0,0
SKrNq8fJ,0,0,0,0,0
SKz8hMwm,0,0,0,0,0
SKyLDsvW,0,0,0,0,0
SKjUKyru,0,0,0,0,0
